Fecha,temp_min,temp_max,temp_avg,Year,Month,date,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,temp_min_log,temp_max_log,temp_avg_log,timeIndex
1964-07,5.945161290322581,15.62258064516129,10.783870967741937,1964,7,1964-07-01,0,0,0,0,0,1,0,0,0,0,0,1.7825776601906314,2.7487173449240374,2.378051588940907,666
1964-08,6.880645161290323,17.361290322580647,12.120967741935484,1964,8,1964-08-01,0,0,0,0,0,0,1,0,0,0,0,1.9287124209921587,2.854243033807659,2.4949368241479375,667
1964-09,10.17,18.45,14.309999999999999,1964,9,1964-09-01,0,0,0,0,0,0,0,1,0,0,0,2.3194422100604686,2.915064370486536,2.6609585935683593,668
1964-10,10.806451612903226,20.403225806451612,15.60483870967742,1964,10,1964-10-01,0,0,0,0,0,0,0,0,1,0,0,2.3801433273399204,3.015693016116529,2.7475810398588454,669
1964-11,13.443333333333333,23.836666666666666,18.64,1964,11,1964-11-01,0,0,0,0,0,0,0,0,0,1,0,2.598483320217167,3.171225011392195,2.925309809257445,670
1964-12,16.703225806451613,28.799999999999997,22.751612903225805,1964,12,1964-12-01,0,0,0,0,0,0,0,0,0,0,1,2.815601862832291,3.3603753871419,3.1246360397289874,671
1965-01,20.23548387096774,31.583870967741937,25.90967741935484,1965,1,1965-01-01,0,0,0,0,0,0,0,0,0,0,0,3.0074376906175515,3.4526465778748796,3.2546165444523187,672
1965-02,18.707142857142856,31.042857142857144,24.875,1965,2,1965-02-01,1,0,0,0,0,0,0,0,0,0,0,2.9289054218984076,3.4353687382070706,3.2138632830446565,673
1965-03,14.051612903225807,24.616129032258065,19.333870967741937,1965,3,1965-03-01,0,1,0,0,0,0,0,0,0,0,0,2.642737186573659,3.2034018798104413,2.9618585301679627,674
1965-04,11.726666666666667,23.02,17.373333333333335,1965,4,1965-04-01,0,0,1,0,0,0,0,0,0,0,0,2.4618654506413025,3.1363634032937364,2.8549364635885346,675
1965-05,8.396774193548387,17.925806451612903,13.161290322580644,1965,5,1965-05-01,0,0,0,1,0,0,0,0,0,0,0,2.1278476075153736,2.8862413758007293,2.577279969919015,676
1965-06,12.336666666666666,18.866666666666667,15.601666666666667,1965,6,1965-06-01,0,0,0,0,1,0,0,0,0,0,0,2.512575857729955,2.9373966965410276,2.7473777461555984,677
1965-07,6.493548387096775,14.029032258064515,10.261290322580646,1965,7,1965-07-01,0,0,0,0,0,1,0,0,0,0,0,1.8708091281605996,2.6411289151184465,2.328378594269952,678
1965-08,8.23225806451613,17.187096774193545,12.709677419354836,1965,8,1965-08-01,0,0,0,0,0,0,1,0,0,0,0,2.1080603469854884,2.844158914741033,2.542363704812787,679
1965-09,8.623333333333333,18.913333333333334,13.768333333333334,1965,9,1965-09-01,0,0,0,0,0,0,0,1,0,0,0,2.154471707529828,2.939867140712596,2.622371269346359,680
1965-10,12.90967741935484,23.603225806451615,18.256451612903227,1965,10,1965-10-01,0,0,0,0,0,0,0,0,1,0,0,2.5579772176644866,3.161383389404838,2.904518530593283,681
1965-11,15.69,25.203333333333333,20.446666666666665,1965,11,1965-11-01,0,0,0,0,0,0,0,0,0,1,0,2.753023566744941,3.226976260902069,3.0178198700179957,682
1965-12,16.461290322580645,26.42258064516129,21.441935483870967,1965,12,1965-12-01,0,0,0,0,0,0,0,0,0,0,1,2.8010115835847795,3.27421897203641,3.06534860656239,683
1966-01,19.200000000000003,29.416129032258063,24.308064516129033,1966,1,1966-01-01,0,0,0,0,0,0,0,0,0,0,0,2.954910279033736,3.3815431304544736,3.190808168380539,684
1966-02,16.478571428571428,27.585714285714285,22.03214285714286,1966,2,1966-02-01,1,0,0,0,0,0,0,0,0,0,0,2.802060835564449,3.3172980403791557,3.0925024260403893,685
1966-03,15.919354838709678,25.519354838709678,20.719354838709677,1966,3,1966-03-01,0,1,0,0,0,0,0,0,0,0,0,2.76753565438839,3.2394371775422046,3.0310682797786006,686
1966-04,14.316666666666666,21.816666666666666,18.066666666666666,1966,4,1966-04-01,0,0,1,0,0,0,0,0,0,0,0,2.6614243597621545,3.0826742036877994,2.894068619777491,687
1966-05,10.7,20.741935483870968,15.720967741935484,1966,5,1966-05-01,0,0,0,1,0,0,0,0,0,0,0,2.3702437414678603,3.0321575197524733,2.7549953462980725,688
1966-06,8.976666666666667,16.696666666666665,12.836666666666666,1966,6,1966-06-01,0,0,0,0,1,0,0,0,0,0,0,2.194628618155398,2.815209098701416,2.5523056591587077,689
1966-07,8.54516129032258,16.2,12.372580645161289,1966,7,1966-07-01,0,0,0,0,0,1,0,0,0,0,0,2.1453651917928775,2.785011242238338,2.515482785920159,690
1966-08,6.025806451612904,16.43548387096774,11.230645161290322,1966,8,1966-08-01,0,0,0,0,0,0,1,0,0,0,0,1.796051321309596,2.7994426481776333,2.4186462169034093,691
1966-09,7.933333333333334,18.1,13.016666666666667,1966,9,1966-09-01,0,0,0,0,0,0,0,1,0,0,0,2.0710732920093196,2.89591193827178,2.5662305876175853,692
1966-10,10.609677419354838,21.34193548387097,15.975806451612904,1966,10,1966-10-01,0,0,0,0,0,0,0,0,1,0,0,2.361766548709865,3.060673939224335,2.771075481093514,693
1966-11,16.0,24.65,20.325,1966,11,1966-11-01,0,0,0,0,0,0,0,0,0,1,0,2.772588722239781,3.204776900488699,3.0118516554338743,694
1966-12,16.416129032258063,27.187096774193545,21.801612903225802,1966,12,1966-12-01,0,0,0,0,0,0,0,0,0,0,1,2.7982643291096405,3.3027424774448875,3.0819839534446904,695
1967-01,18.57741935483871,30.37741935483871,24.47741935483871,1967,1,1967-01-01,0,0,0,0,0,0,0,0,0,0,0,2.9219468300274807,3.413699548030871,3.1977510335757127,696
1967-02,18.457142857142856,29.135714285714283,23.79642857142857,1967,2,1967-02-01,1,0,0,0,0,0,0,0,0,0,0,2.915451442293188,3.3719647167082543,3.1695355093932873,697
1967-03,14.5,26.56451612903226,20.532258064516128,1967,3,1967-03-01,0,1,0,0,0,0,0,0,0,0,0,2.6741486494265287,3.279576345132549,3.0219972135123148,698
1967-04,12.736666666666668,23.276666666666664,18.006666666666668,1967,4,1967-04-01,0,0,1,0,0,0,0,0,0,0,0,2.544484972790699,3.147451428189834,2.89074205969636,699
1967-05,13.438709677419356,21.603225806451615,17.520967741935486,1967,5,1967-05-01,0,0,0,1,0,0,0,0,0,0,0,2.5981393243417252,3.0728426464308582,2.8633983203946136,700
1967-06,3.7066666666666666,12.020000000000001,7.863333333333334,1967,6,1967-06-01,0,0,0,0,1,0,0,0,0,0,0,1.3101330001543265,2.4865719291070616,2.062210604751474,701
1967-07,6.141935483870968,14.667741935483871,10.40483870967742,1967,7,1967-07-01,0,0,0,0,0,1,0,0,0,0,0,1.8151399178721188,2.6856506563458185,2.3422709584931045,702
1967-08,7.180645161290323,16.0,11.59032258064516,1967,8,1967-08-01,0,0,0,0,0,0,1,0,0,0,0,1.9713892343562982,2.772588722239781,2.450170489634327,703
1967-09,10.556666666666667,20.006666666666668,15.281666666666666,1967,9,1967-09-01,0,0,0,0,0,0,0,1,0,0,0,2.3567575718824387,2.9960655513441115,2.7266538528337545,704
1967-10,13.85483870967742,22.0258064516129,17.94032258064516,1967,10,1967-10-01,0,0,0,0,0,0,0,0,1,0,0,2.6286345369391637,3.092214786435139,2.887050837552892,705
1967-11,16.61,26.026666666666664,21.31833333333333,1967,11,1967-11-01,0,0,0,0,0,0,0,0,0,1,0,2.8100049236252036,3.2591216534367273,3.0595674223832465,706
1967-12,19.403225806451612,30.46451612903226,24.933870967741935,1967,12,1967-12-01,0,0,0,0,0,0,0,0,0,0,1,2.9654393309295872,3.4165626007262118,3.2162271589571967,707
1968-01,18.648387096774194,30.203225806451613,24.425806451612903,1968,1,1968-01-01,0,0,0,0,0,0,0,0,0,0,0,2.925759659603284,3.407948733459697,3.1956402148500214,708
1968-02,19.0,28.875862068965517,23.93793103448276,1968,2,1968-02-01,1,0,0,0,0,0,0,0,0,0,0,2.9444389791664403,3.363006023598569,3.1754642734412117,709
1968-03,16.887096774193548,26.26451612903226,21.575806451612905,1968,3,1968-03-01,0,1,0,0,0,0,0,0,0,0,0,2.8265498258254453,3.268218831583732,3.071572615256449,710
1968-04,10.156666666666666,21.8,15.978333333333333,1968,4,1968-04-01,0,0,1,0,0,0,0,0,0,0,0,2.318130304329508,3.0819099697950434,2.7712336378608504,711
1968-05,7.429032258064517,19.683870967741935,13.556451612903226,1968,5,1968-05-01,0,0,0,1,0,0,0,0,0,0,0,2.005395602341493,2.979799567797423,2.606862567803579,712
1968-06,8.360000000000001,15.143333333333334,11.751666666666669,1968,6,1968-06-01,0,0,0,0,1,0,0,0,0,0,0,2.1234584270966104,2.7175603911032025,2.4639950745028942,713
1968-07,10.193548387096774,16.738709677419354,13.466129032258063,1968,7,1968-07-01,0,0,0,0,0,1,0,0,0,0,0,2.321755009101766,2.817723981888548,2.600177572154863,714
1968-08,9.764516129032257,18.067741935483873,13.916129032258066,1968,8,1968-08-01,0,0,0,0,0,0,1,0,0,0,0,2.278755011542527,2.8941281347306407,2.6330485294699097,715
1968-09,9.973333333333333,19.71333333333333,14.843333333333332,1968,9,1968-09-01,0,0,0,0,0,0,0,1,0,0,0,2.2999148644381666,2.9812952257562215,2.6975508306655014,716
1968-10,13.26774193548387,21.061290322580643,17.164516129032258,1968,10,1968-10-01,0,0,0,0,0,0,0,0,1,0,0,2.585335670751232,3.0474367737074415,2.8428442371171774,717
1968-11,17.573333333333334,27.1,22.336666666666666,1968,11,1968-11-01,0,0,0,0,0,0,0,0,0,1,0,2.866382601526142,3.299533727885655,3.10622957331697,718
1968-12,17.761290322580646,27.364516129032257,22.56290322580645,1968,12,1968-12-01,0,0,0,0,0,0,0,0,0,0,1,2.8770213882233606,3.309247142328543,3.1163071074372932,719
1969-01,18.94193548387097,29.874193548387098,24.408064516129034,1969,1,1969-01-01,0,0,0,0,0,0,0,0,0,0,0,2.9413782728151596,3.396995015691077,3.194913590647889,720
1969-02,19.150000000000002,28.8,23.975,1969,2,1969-02-01,1,0,0,0,0,0,0,0,0,0,0,2.9523027156266552,3.3603753871419,3.177011620769502,721
1969-03,17.425806451612903,26.703225806451613,22.064516129032256,1969,3,1969-03-01,0,1,0,0,0,0,0,0,0,0,0,2.857952236873369,3.284784374829486,3.0939707131374043,722
1969-04,13.703333333333335,23.853333333333335,18.778333333333336,1969,4,1969-04-01,0,0,1,0,0,0,0,0,0,0,0,2.6176391122416773,3.1719239699724087,2.9327037229480197,723
1969-05,11.061290322580644,19.24516129032258,15.153225806451612,1969,5,1969-05-01,0,0,0,1,0,0,0,0,0,0,0,2.403451654983728,2.957259667595502,2.7182134338084283,724
1969-06,8.68,16.476666666666667,12.578333333333333,1969,6,1969-06-01,0,0,0,0,1,0,0,0,0,0,0,2.1610215286722587,2.801945238650758,2.531975757068722,725
1969-07,9.09032258064516,17.19677419354839,13.143548387096775,1969,7,1969-07-01,0,0,0,0,0,1,0,0,0,0,0,2.2072103949794335,2.8447218193435693,2.5759310212810824,726
1969-08,6.180645161290323,16.50967741935484,11.345161290322581,1969,8,1969-08-01,0,0,0,0,0,0,1,0,0,0,0,1.821422661051614,2.8039467192405425,2.4287913349947905,727
1969-09,10.523333333333333,20.37,15.446666666666667,1969,9,1969-09-01,0,0,0,0,0,0,0,1,0,0,0,2.3535950139017907,3.0140632302387145,2.7373932303361204,728
1969-10,10.85483870967742,22.358064516129033,16.60645161290323,1969,10,1969-10-01,0,0,0,0,0,0,0,0,1,0,0,2.384610944599636,3.107187084438793,2.8097912712368256,729
1969-11,16.016666666666666,25.426666666666666,20.721666666666664,1969,11,1969-11-01,0,0,0,0,0,0,0,0,0,1,0,2.7736298467481917,3.2357984920641085,3.031179851736791,730
1969-12,19.729032258064517,30.358064516129033,25.043548387096777,1969,12,1969-12-01,0,0,0,0,0,0,0,0,0,0,1,2.9820912695697612,3.413062199379596,3.2206162449420326,731
1970-01,19.429032258064513,29.280645161290323,24.354838709677416,1970,1,1970-01-01,0,0,0,0,0,0,0,0,0,0,0,2.966768455564529,3.3769267230474354,3.1927305447638785,732
1970-02,20.214285714285715,30.70357142857143,25.458928571428572,1970,2,1970-02-01,1,0,0,0,0,0,0,0,0,0,0,3.006389568027979,3.4243789810051943,3.237066509424766,733
1970-03,18.006451612903227,27.4741935483871,22.740322580645163,1970,3,1970-03-01,0,1,0,0,0,0,0,0,0,0,0,2.8907301166170756,3.313247147661889,3.1241396738262237,734
1970-04,15.846666666666666,25.48,20.663333333333334,1970,4,1970-04-01,0,0,1,0,0,0,0,0,0,0,0,2.7629591732639383,3.2378938307039626,3.0283607930457186,735
1970-05,10.167741935483871,19.12258064516129,14.64516129032258,1970,5,1970-05-01,0,0,0,1,0,0,0,0,0,0,0,2.319220153498578,2.950869869496731,2.6841099935562016,736
1970-06,7.36,15.04,11.2,1970,6,1970-06-01,0,0,0,0,1,0,0,0,0,0,0,1.9960599327407849,2.7107133185216936,2.4159137783010487,737
1970-07,7.15483870967742,16.63225806451613,11.893548387096775,1970,7,1970-07-01,0,0,0,0,0,1,0,0,0,0,0,1.9677888704311204,2.811344066579886,2.4759961007549527,738
1970-08,7.929032258064517,17.516129032258064,12.72258064516129,1970,8,1970-08-01,0,0,0,0,0,0,1,0,0,0,0,2.070530992646788,2.8631221154487894,2.5433784182433343,739
1970-09,11.496666666666666,21.55666666666667,16.526666666666667,1970,9,1970-09-01,0,0,0,0,0,0,0,1,0,0,0,2.44205713828064,3.0706851267903916,2.804975237938935,740
1970-10,11.790322580645162,21.33225806451613,16.561290322580646,1970,10,1970-10-01,0,0,0,0,0,0,0,0,1,0,0,2.467279074704687,3.0602203901954703,2.8070680639518937,741
1970-11,13.673333333333334,23.736666666666668,18.705000000000002,1970,11,1970-11-01,0,0,0,0,0,0,0,0,0,1,0,2.6154474639761247,3.167020969325924,2.9287908678001098,742
1970-12,17.067741935483873,28.387096774193548,22.72741935483871,1970,12,1970-12-01,0,0,0,0,0,0,0,0,0,0,1,2.83719024542494,3.345934702987106,3.1235720966559675,743
1971-01,18.693548387096776,28.370967741935484,23.532258064516128,1971,1,1971-01-01,0,0,0,0,0,0,0,0,0,0,0,2.9281784582946604,3.3453663596924668,3.158372163477694,744
1971-02,16.557142857142857,26.5,21.52857142857143,1971,2,1971-02-01,1,0,0,0,0,0,0,0,0,0,0,2.8068176012903927,3.2771447329921766,3.0693809565771364,745
1971-03,16.541935483870965,26.574193548387097,21.55806451612903,1971,3,1971-03-01,0,1,0,0,0,0,0,0,0,0,0,2.805898701121314,3.279940577516834,3.070749970031878,746
1971-04,11.0,21.206666666666667,16.10333333333333,1971,4,1971-04-01,0,0,1,0,0,0,0,0,0,0,0,2.3978952727983707,3.0543155976528884,2.7790262898982054,747
1971-05,8.44516129032258,18.348387096774193,13.396774193548387,1971,5,1971-05-01,0,0,0,1,0,0,0,0,0,0,0,2.1335936489906535,2.9095416740038846,2.595013946151562,748
1971-06,4.8966666666666665,13.7,9.298333333333332,1971,6,1971-06-01,0,0,0,0,1,0,0,0,0,0,0,1.5885547015176762,2.617395832834079,2.229835172629382,749
1971-07,8.606451612903227,17.238709677419354,12.92258064516129,1971,7,1971-07-01,0,0,0,0,0,1,0,0,0,0,0,2.1525121095563224,2.84715741773729,2.5589762187465714,750
1971-08,9.174193548387096,19.51290322580645,14.343548387096774,1971,8,1971-08-01,0,0,0,0,0,0,1,0,0,0,0,2.2163944934439397,2.9710759506277222,2.6633002513605026,751
1971-09,12.146666666666668,20.37,16.258333333333333,1971,9,1971-09-01,0,0,0,0,0,0,0,1,0,0,0,2.497054783723648,3.0140632302387145,2.788605597841065,752
1971-10,12.558064516129033,22.36774193548387,17.46290322580645,1971,10,1971-10-01,0,0,0,0,0,0,0,0,1,0,0,2.530363050131264,3.1076198287657766,2.860078815271761,753
1971-11,15.996666666666666,27.983333333333334,21.990000000000002,1971,11,1971-11-01,0,0,0,0,0,0,0,0,0,1,0,2.7723803672020444,3.33160909485544,3.09058780456667,754
1971-12,18.62258064516129,30.164516129032258,24.39354838709677,1971,12,1971-12-01,0,0,0,0,0,0,0,0,0,0,1,2.9243748575817414,3.4066662709562547,3.194318686971686,755
1972-01,20.44193548387097,30.538709677419355,25.490322580645163,1972,1,1972-01-01,0,0,0,0,0,0,0,0,0,0,0,3.017588451844325,3.418995048649699,3.2382988734921443,756
1972-02,18.49655172413793,29.313793103448276,23.905172413793103,1972,2,1972-02-01,1,0,0,0,0,0,0,0,0,0,0,2.9175843214210495,3.378058159636839,3.174094854509413,757
1972-03,15.683870967741935,25.85483870967742,20.769354838709678,1972,3,1972-03-01,0,1,0,0,0,0,0,0,0,0,0,2.752632857396877,3.2524977675644613,3.0334785752346467,758
1972-04,13.21,23.346666666666668,18.278333333333336,1972,4,1972-04-01,0,0,1,0,0,0,0,0,0,0,0,2.580974118534234,3.1504542187495415,2.9057163875440626,759
1972-05,12.245161290322581,20.738709677419354,16.491935483870968,1972,5,1972-05-01,0,0,0,1,0,0,0,0,0,0,0,2.5051308622506268,3.0320019866624945,2.802871502871865,760
1972-06,9.623333333333333,16.779999999999998,13.201666666666664,1972,6,1972-06-01,0,0,0,0,1,0,0,0,0,0,0,2.264190705006734,2.82018770103906,2.580343084248133,761
1972-07,7.041935483870968,14.83548387096774,10.938709677419354,1972,7,1972-07-01,0,0,0,0,0,1,0,0,0,0,0,1.9518830590707519,2.697021870060732,2.3923078446464467,762
1972-08,8.158064516129032,15.35483870967742,11.756451612903227,1972,8,1972-08-01,0,0,0,0,0,0,1,0,0,0,0,2.0990069491907732,2.7314306497462737,2.4644021633430757,763
1972-09,10.996666666666666,19.916666666666668,15.456666666666667,1972,9,1972-09-01,0,0,0,0,0,0,0,1,0,0,0,2.39759219657238,2.99155690214351,2.7380404097352598,764
1972-10,11.90967741935484,20.758064516129032,16.333870967741937,1972,10,1972-10-01,0,0,0,0,0,0,0,0,1,0,0,2.477351298143551,3.0329348225510353,2.793240925293148,765
1972-11,14.266666666666667,24.153333333333332,19.21,1972,11,1972-11-01,0,0,0,0,0,0,0,0,0,1,0,2.6579258139196416,3.1844223967988214,2.955430976780465,766
1972-12,18.080645161290324,27.6,22.840322580645164,1972,12,1972-12-01,0,0,0,0,0,0,0,0,0,0,1,2.8948420380270683,3.3178157727231046,3.1285275081839217,767
1973-01,18.816129032258065,28.651612903225807,23.733870967741936,1973,1,1973-01-01,0,0,0,0,0,0,0,0,0,0,0,2.934714429274446,3.3552097383728556,3.166903182628436,768
1973-02,18.474999999999998,27.65357142857143,23.064285714285713,1973,2,1973-02-01,1,0,0,0,0,0,0,0,0,0,0,2.916418466834265,3.319754885217474,3.1382853481489708,769
1973-03,18.470967741935485,27.009677419354837,22.740322580645163,1973,3,1973-03-01,0,1,0,0,0,0,0,0,0,0,0,2.9162001881788684,3.2961952247252397,3.1241396738262237,770
1973-04,13.416666666666666,21.183333333333334,17.3,1973,4,1973-04-01,0,0,1,0,0,0,0,0,0,0,0,2.5964977151964628,3.0532147089673534,2.8507065015037334,771
1973-05,9.332258064516129,18.26774193548387,13.799999999999999,1973,5,1973-05-01,0,0,0,1,0,0,0,0,0,0,0,2.2334770074969432,2.905136768634613,2.6246685921631587,772
1973-06,9.156666666666666,16.55,12.853333333333333,1973,6,1973-06-01,0,0,0,0,1,0,0,0,0,0,0,2.2144822114390728,2.806386101823072,2.553603181074235,773
1973-07,7.4,13.370967741935484,10.385483870967743,1973,7,1973-07-01,0,0,0,0,0,1,0,0,0,0,0,2.0014800002101243,2.5930857700902035,2.3404090494990464,774
1973-08,6.82258064516129,18.016129032258064,12.419354838709676,1973,8,1973-08-01,0,0,0,0,0,0,1,0,0,0,0,1.9202377940011863,2.8912674140241093,2.519256129802638,775
1973-09,9.110000000000001,19.959999999999997,14.535,1973,9,1973-09-01,0,0,0,0,0,0,0,1,0,0,0,2.2093727112718673,2.993730270883318,2.6765595340108392,776
1973-10,13.129032258064516,21.851612903225806,17.490322580645163,1973,10,1973-10-01,0,0,0,0,0,0,0,0,1,0,0,2.5748259809574487,3.084274735898525,2.861647732579419,777
1973-11,13.396666666666667,24.48,18.938333333333333,1973,11,1973-11-01,0,0,0,0,0,0,0,0,0,1,0,2.595005919793,3.1978564576441255,2.9411880867018625,778
1973-12,18.309677419354838,27.55806451612903,22.93387096774193,1973,12,1973-12-01,0,0,0,0,0,0,0,0,0,0,1,2.9074297408007412,3.316295215672427,3.132614899357237,779
1974-01,19.406451612903226,29.35483870967742,24.380645161290325,1974,1,1974-01-01,0,0,0,0,0,0,0,0,0,0,0,2.9656055681504836,3.3794573950257494,3.1937895864302424,780
1974-02,18.02857142857143,26.55,22.289285714285715,1974,2,1974-02-01,1,0,0,0,0,0,0,0,0,0,0,2.8919578010517997,3.279029747687948,3.1041061017647933,781
1974-03,18.080645161290324,26.64516129032258,22.362903225806452,1974,3,1974-03-01,0,1,0,0,0,0,0,0,0,0,0,2.8948420380270683,3.282607569035832,3.107403480010741,782
1974-04,13.92,24.283333333333335,19.101666666666667,1974,4,1974-04-01,0,0,1,0,0,0,0,0,0,0,0,2.6333266549062735,3.1897902439731043,2.9497755912805528,783
1974-05,12.36774193548387,19.20967741935484,15.788709677419355,1974,5,1974-05-01,0,0,0,1,0,0,0,0,0,0,0,2.515091626126398,2.9554141843102086,2.759295107222293,784
1974-06,6.9366666666666665,15.406666666666666,11.171666666666667,1974,6,1974-06-01,0,0,0,0,1,0,0,0,0,0,0,1.9368213517374333,2.734800316178125,2.413380811141811,785
1974-07,9.26774193548387,17.374193548387098,13.320967741935483,1974,7,1974-07-01,0,0,0,0,0,1,0,0,0,0,0,2.2265397615000975,2.8549859758923524,2.58933931577158,786
1974-08,7.054838709677419,16.89032258064516,11.97258064516129,1974,8,1974-08-01,0,0,0,0,0,0,1,0,0,0,0,1.9537137231975759,2.8267408295505985,2.4826190890784097,787
1974-09,8.846666666666666,17.39333333333333,13.119999999999997,1974,9,1974-09-01,0,0,0,0,0,0,0,1,0,0,0,2.1800407402359516,2.8560869910404727,2.5741377835159427,788
1974-10,12.100000000000001,22.34193548387097,17.220967741935485,1974,10,1974-10-01,0,0,0,0,0,0,0,0,1,0,0,2.4932054526026954,3.1064654274831756,2.846127696139165,789
1974-11,14.213333333333333,25.723333333333336,19.968333333333334,1974,11,1974-11-01,0,0,0,0,0,0,0,0,0,1,0,2.6541804911894795,3.2473984918014023,2.9941476854237528,790
1974-12,16.716129032258067,27.480645161290322,22.098387096774196,1974,12,1974-12-01,0,0,0,0,0,0,0,0,0,0,1,2.8163740636428636,3.3134819445636485,3.0955046238139716,791
1975-01,18.69677419354839,29.580645161290324,24.138709677419357,1975,1,1975-01-01,0,0,0,0,0,0,0,0,0,0,0,2.9283510059613813,3.387120267771319,3.183816762601167,792
1975-02,18.95357142857143,28.67142857142857,23.8125,1975,2,1975-02-01,1,0,0,0,0,0,0,0,0,0,0,2.9419923796586454,3.355901106746979,3.1702106528869196,793
1975-03,16.980645161290322,25.77741935483871,21.379032258064516,1975,3,1975-03-01,0,1,0,0,0,0,0,0,0,0,0,2.8320741755259613,3.249498889895271,3.062410640683989,794
1975-04,13.82,23.086666666666666,18.453333333333333,1975,4,1975-04-01,0,0,1,0,0,0,0,0,0,0,0,2.626116818339524,3.1392552503061664,2.9152450226413045,795
1975-05,12.135483870967741,19.561290322580643,15.848387096774193,1975,5,1975-05-01,0,0,0,1,0,0,0,0,0,0,0,2.4961337123817837,2.9735526298430157,2.7630677346894563,796
1975-06,9.79,18.153333333333332,13.971666666666666,1975,6,1975-06-01,0,0,0,0,1,0,0,0,0,0,0,2.281361456542419,2.898854198577504,2.6370314694217107,797
1975-07,6.164516129032258,13.774193548387096,9.969354838709677,1975,7,1975-07-01,0,0,0,0,0,1,0,0,0,0,0,1.818809646761081,2.622796808743478,2.299515871620136,798
1975-08,7.519354838709678,15.919354838709678,11.719354838709677,1975,8,1975-08-01,0,0,0,0,0,0,1,0,0,0,0,2.017480341556565,2.76753565438839,2.46124173474201,799
1975-09,10.753333333333334,19.336666666666666,15.045,1975,9,1975-09-01,0,0,0,0,0,0,0,1,0,0,0,2.375215784028953,2.962003120809863,2.7110457100820087,800
1975-10,12.12258064516129,22.60967741935484,17.366129032258065,1975,10,1975-10-01,0,0,0,0,0,0,0,0,1,0,0,2.4950698824942186,3.118378019021133,2.8545217017765796,801
1975-11,15.28,25.846666666666668,20.563333333333333,1975,11,1975-11-01,0,0,0,0,0,0,0,0,0,1,0,2.7265447837383743,3.2521816435746733,3.0235095545534376,802
1975-12,18.32903225806452,31.33225806451613,24.830645161290324,1975,12,1975-12-01,0,0,0,0,0,0,0,0,0,0,1,2.9084862649349414,3.4446481759231387,3.2120785823194637,803
1976-01,19.39032258064516,28.741935483870968,24.066129032258065,1976,1,1976-01-01,0,0,0,0,0,0,0,0,0,0,0,2.9647741055599703,3.358357222985663,3.1808054176012845,804
1976-02,19.482758620689655,28.231034482758623,23.85689655172414,1976,2,1976-02-01,1,0,0,0,0,0,0,0,0,0,0,2.9695299011599667,3.3404218863959287,3.1720733391289193,805
1976-03,14.332258064516129,23.816129032258065,19.074193548387097,1976,3,1976-03-01,0,1,0,0,0,0,0,0,0,0,0,2.6625128054567164,3.1703630415799737,2.948336298341638,806
1976-04,12.15,22.063333333333333,17.106666666666666,1976,4,1976-04-01,0,0,1,0,0,0,0,0,0,0,0,2.4973291697865574,3.093917105462722,2.839468251079326,807
1976-05,11.46774193548387,19.206451612903226,15.337096774193547,1976,5,1976-05-01,0,0,0,1,0,0,0,0,0,0,0,2.4395380447581494,2.95524624409653,2.730274519500307,808
1976-06,6.17,14.993333333333334,10.581666666666667,1976,6,1976-06-01,0,0,0,0,1,0,0,0,0,0,0,1.8196988379172965,2.70760565786306,2.3591229439543038,809
1976-07,7.0,15.922580645161291,11.461290322580645,1976,7,1976-07-01,0,0,0,0,0,1,0,0,0,0,0,1.9459101490553132,2.767738268106032,2.438975298541835,810
1976-08,8.480645161290322,15.62258064516129,12.051612903225806,1976,8,1976-08-01,0,0,0,0,0,0,1,0,0,0,0,2.137786527250689,2.7487173449240374,2.489198501869541,811
1976-09,9.796666666666665,19.21333333333333,14.504999999999999,1976,9,1976-09-01,0,0,0,0,0,0,0,1,0,0,0,2.282042191762716,2.9556044824632117,2.6744934175733674,812
1976-10,12.51290322580645,21.26774193548387,16.89032258064516,1976,10,1976-10-01,0,0,0,0,0,0,0,0,1,0,0,2.5267603699607752,3.057191461634108,2.8267408295505985,813
1976-11,14.9,24.59333333333333,19.746666666666666,1976,11,1976-11-01,0,0,0,0,0,0,0,0,0,1,0,2.7013612129514133,3.20247540350042,2.9829847007314885,814
1976-12,17.02258064516129,27.50967741935484,22.266129032258064,1976,12,1976-12-01,0,0,0,0,0,0,0,0,0,0,1,2.834540735926476,3.314537848926434,3.1030666463251175,815
1977-01,21.08709677419355,29.393548387096775,25.240322580645163,1977,1,1977-01-01,0,0,0,0,0,0,0,0,0,0,0,3.0486613261335376,3.3807752076478264,3.2284428181240346,816
1977-02,19.099999999999998,26.989285714285717,23.044642857142858,1977,2,1977-02-01,1,0,0,0,0,0,0,0,0,0,0,2.949688335052584,3.2954399618514705,3.137433328423519,817
1977-03,16.69677419354839,25.80322580645161,21.25,1977,3,1977-03-01,0,1,0,0,0,0,0,0,0,0,0,2.8152155387015445,3.2504995153696297,3.056356895370426,818
1977-04,13.233333333333333,23.78666666666667,18.51,1977,4,1977-04-01,0,0,1,0,0,0,0,0,0,0,0,2.582738899025035,3.1691251996036445,2.9183111265854063,819
1977-05,8.493548387096775,17.76451612903226,13.129032258064516,1977,5,1977-05-01,0,0,0,1,0,0,0,0,0,0,0,2.1393068620171176,2.8772029917832898,2.5748259809574487,820
